Keyword,Source,Author,Title,URL,Text,Published
migrant,NBC News,Chuck Todd and Mark Murray and Carrie Dann and Melissa Holzberg,Trump is underperforming with the voters who carried him to the White House,https://www.nbcnews.com/politics/meet-the-press/trump-underperforming-voters-who-carried-him-white-house-n1244124,"WASHINGTON Weve talked about seniors, the suburbs, Latinos, Blacks and younger voters in this general election.
But maybe the most important demographic to watch on Election Night will be the voters… [+6751 chars]",2020-10-21T12:58:00Z
migrant,NBC News,Suzanne Gamboa,"Trump administration's child separations a ""moral stain"" — and a voter issue",https://www.nbcnews.com/news/latino/trump-administration-s-child-separations-moral-stain-voter-issue-n1244263,"After taking a back seat to the coronavirus pandemic, the reminder that the Trump administration intentionally separated babies and children from their parents to deter Central American migration is … [+7845 chars]",2020-10-22T14:50:00Z
migrant,NBC News,NBCNews.com,Biden says migrant family separation ‘violates every notion of who we are as a nation’,https://www.nbcnews.com/video/trump-says-migrant-children-separated-from-families-are-well-taken-care-of-94448709955,,2020-10-23T02:14:48Z
migrant,NBC News,NBCNews.com,Desperate mother screams 'Where's my baby?' as migrant dinghy sinks off Libya,https://www.nbcnews.com/video/desperate-mother-screams-where-s-my-baby-as-migrant-dinghy-sinks-off-libya-95867461862,,2020-11-13T17:54:17Z
migrant,NBC News,Anna Schecter,Melania Trump expressed surprise over Vogue selecting Beyoncé for 2018 cover,https://www.nbcnews.com/politics/white-house/melania-trump-expressed-surprise-over-vogue-selecting-beyonc-2018-cover-n1244100,"First lady Melania Trump appeared to express astonishment over Vogue magazines decision to feature Beyoncé on the cover of the September 2018 issue and give her editorial input, according to a secret… [+9844 chars]",2020-10-21T20:55:00Z
migrant,NBC News,Nbc News,Election 2020 live updates: Trump and Biden hold dueling Florida rallies,https://www.nbcnews.com/politics/2020-election/live-blog/election-2020-live-updates-trump-biden-hold-dueling-florida-rallies-n1245174,"Economy grew at 33.1 percent rate in third quarter of 2020
The U.S. economy grew at an annual rate of 33.1 percent in the third quarter of 2020, the Bureau of Economic Analysis reported Thursday. 
… [+7344 chars]",2020-10-29T10:41:13Z
migrant,NBC News,"Carol E. Lee, Amanda Golden",Trump volunteer tells rallygoers not to wear QAnon attire. Not everyone listens.,https://www.nbcnews.com/politics/2020-election/live-blog/2020-10-21-trump-biden-election-n1244076/ncrd1244193,"A campaign worker at President Trump's rally in Gastonia, North Carolina, told attendees as they arrive at the main entrance that they cannot be wearing any QAnon attire. 
Another woman at the rally… [+7695 chars]",2020-10-21T20:26:48Z
migrant,NBC News,Katie Primm,There's plexiglass on the debate stage in Nashville,https://www.nbcnews.com/politics/2020-election/live-blog/2020-10-21-trump-biden-election-n1244076/ncrd1244229,"There is now plexiglas on the debate stage at Belmont University in Nashville, but it is not known if this will remain on the stage Thursday night.
Transparent plexiglass partitions separate the can… [+8525 chars]",2020-10-21T23:59:04Z
migrant,MSNBC,MSNBC.com,Activists want Biden admin. to reunite migrant families in U.S.,https://www.msnbc.com/am-joy/watch/biden-vows-to-reunite-migrant-families-but-will-it-be-in-u-s-95930949604,,2020-11-14T18:38:34Z
migrant,MSNBC,MSNBC.com,Lawyers cannot locate parents of 666 separated migrant children,https://www.msnbc.com/deadline-white-house/watch/lawyers-cannot-locate-parents-of-666-separated-migrant-children-95614533862,,2020-11-09T22:53:02Z
migrant,MSNBC,MSNBC.com,Trump says his administration is working “very hard” to reunite parents and children separated at the border. But is it?,https://www.msnbc.com/the-week/watch/trump-says-his-administration-is-working-very-hard-to-reunite-parents-and-children-separated-at-the-border-but-is-it-94631493857,,2020-10-26T02:29:04Z
migrant,MSNBC,MSNBC.com,Paola Ramos: Immigration was Trump’s 2016 ‘best weapon.’ It’s now backfiring.,https://www.msnbc.com/the-last-word/watch/paola-ramos-immigration-was-trump-s-2016-best-weapon-it-s-now-backfiring-94978117980,"Paola Ramos, the author of ""Finding LatinX,"" tells Lawrence O'Donnell that Joe Biden's promise of a task force to reunite migrant children with their parents is his campaign's closing argument to hig… [+92 chars]",2020-10-30T03:23:59Z
migrant,MSNBC,MSNBC.com,Soboroff: The conditions of migrant children Trump described as 'well taken care of' made me sick,https://www.msnbc.com/msnbc/watch/soboroff-the-conditions-of-migrant-children-trump-described-as-well-taken-care-of-made-me-sick-94450757764,,2020-10-23T02:54:39Z
migrant,MSNBC,MSNBC.com,Lawyers say they can't find the parents of 545 migrant children separated by Trump administration,https://www.msnbc.com/the-reidout/watch/lawyers-say-they-can-t-find-the-parents-of-545-migrant-children-separated-by-trump-administration-94262341558,,2020-10-20T23:57:05Z
migrant,MSNBC,MSNBC.com,"Ari Melber fact-checks Trump on vaccine timeline, migrant families and more",https://www.msnbc.com/msnbc/watch/ari-melber-fact-checks-trump-on-vaccine-timeline-migrant-families-and-more-94452293754,,2020-10-23T03:43:49Z
migrant,MSNBC,MSNBC.com,Joe Biden pledges to reunite the over 500 migrant children still separated from their parents,https://www.msnbc.com/deadline-white-house/watch/joe-biden-pledges-to-reunite-the-over-500-migrant-children-still-separated-from-their-parents-94956101827,,2020-10-29T21:24:38Z
